facility_id,timestamp,emission,power_in_MW,name,network_region,units,latitude,longitude,fuel_source,value_price_in_$/MWh,value_demand_in_MW
CONDONG1,2025-10-01T00:10:00+10:00,0.065,21.58,Condong,NSW,"[{'code': 'CONDONG1', 'fueltech_id': 'bioenergy_biomass', 'status_id': 'operating', 'capacity_registered': 30.0, 'capacity_maximum': 30.0, 'emissions_factor_co2': 0.0366, 'data_first_seen': '2023-08-01T00:05:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:46Z', 'updated_at': '2024-12-18T02:21:05Z'}]",-28.314766,153.433808,bioenergy_biomass,58.4,7158.5
COOPGWF,2025-10-01T00:10:00+10:00,0.0,325.34,Coopers Gap,QLD,"[{'code': 'COOPGWF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 452.0, 'capacity_maximum': 440.0, 'data_first_seen': '2019-06-24T11:15:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:46Z', 'updated_at': '2025-03-21T03:04:44Z'}]",-26.717004,151.449177,wind,54.96,5928.01
CROOKWF2,2025-10-01T00:10:00+10:00,0.0,73.384,Crookwell 2,NSW,"[{'code': 'CROOKWF2', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 96.04, 'capacity_maximum': 91.0, 'data_first_seen': '2018-08-14T08:50:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2024-09-24T09:12:05Z', 'updated_at': '2025-06-25T21:51:51Z'}]",-34.547676,149.589254,wind,58.4,7158.5
CROOKWF3,2025-10-01T00:10:00+10:00,0.0,38.233,Crookwell 3,NSW,"[{'code': 'CROOKWF3', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 57.0, 'capacity_maximum': 53.0, 'data_first_seen': '2024-05-22T14:00:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2024-10-01T04:50:18Z', 'updated_at': '2025-06-25T21:57:19Z'}]",-34.484645,149.54447,wind,58.4,7158.5
CROWLWF,2025-10-01T00:10:00+10:00,0.0,63.924,Crowlands,VIC,"[{'code': 'CROWLWF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 79.95, 'capacity_maximum': 79.0, 'data_first_seen': '2018-12-09T13:55:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:46Z', 'updated_at': '2025-05-08T03:38:22Z'}]",-36.97615,143.097998,wind,8.95,4849.54
CRURWF1,2025-10-01T00:10:00+10:00,0.0,130.198,Crudine Ridge,NSW,"[{'code': 'CRURWF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 141.0, 'capacity_maximum': 138.0, 'data_first_seen': '2020-12-02T11:35:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:46Z', 'updated_at': '2025-05-06T06:28:00Z'}]",-32.864748,149.81297,wind,58.4,7158.5
CTHLWF,2025-10-01T00:10:00+10:00,0.0,12.497,Cattle Hill,TAS,"[{'code': 'CTHLWF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 148.0, 'capacity_maximum': 144.0, 'data_first_seen': '2020-01-07T10:35:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:47Z', 'updated_at': '2025-05-06T06:13:52Z'}]",-42.154845,146.694693,wind,0.2,893.51
CULLERIN,2025-10-01T00:10:00+10:00,0.0,24.34,Cullerin Range,NSW,"[{'code': 'CULLRGWF', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 30.0, 'capacity_maximum': 30.0, 'data_first_seen': '2009-07-01T00:05:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:47Z', 'updated_at': '2025-05-08T06:04:23Z'}]",-34.750995,149.381027,wind,58.4,7158.5
DALNTH,2025-10-01T00:10:00+10:00,0.0,0.102,Dalrymple North,SA,"[{'code': 'DALNTH01', 'fueltech_id': 'battery_discharging', 'status_id': 'operating', 'capacity_registered': 30.0, 'capacity_maximum': 30.0, 'capacity_storage': 8.0, 'data_first_seen': '2018-06-05T15:25:00+10:00', 'data_last_seen': '2025-11-04T20:40:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:47Z', 'updated_at': '2024-12-18T02:48:44Z'}, {'code': 'DALNTHL1', 'fueltech_id': 'battery_charging', 'status_id': 'operating', 'capacity_registered': 30.0, 'capacity_maximum': 30.0, 'capacity_storage': 8.0, 'data_first_seen': '2018-07-05T11:30:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'LOAD', 'created_at': '2023-10-18T04:34:47Z', 'updated_at': '2024-12-18T02:48:24Z'}, {'code': 'DALNTH1', 'fueltech_id': 'battery', 'status_id': 'operating', 'capacity_registered': 30.0, 'capacity_maximum': 30.0, 'capacity_storage': 8.0, 'data_first_seen': '2024-08-08T04:15:00+10:00', 'data_last_seen': '2025-11-04T20:40:00+10:00', 'dispatch_type': 'BIDIRECTIONAL', 'created_at': '2024-09-23T23:30:08Z', 'updated_at': '2024-12-18T02:48:32Z'}]",-34.888446,137.758114,battery_discharging,8.08,1561.57
DARTM,2025-10-01T00:10:00+10:00,0.0,110.1,Dartmouth,VIC,"[{'code': 'DARTM1', 'fueltech_id': 'hydro', 'status_id': 'operating', 'capacity_registered': 185.0, 'capacity_maximum': 185.0, 'data_first_seen': '1998-12-07T07:25:00+10:00', 'data_last_seen': '2025-11-03T19:40:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:47Z', 'updated_at': '2025-05-06T04:34:19Z'}]",-36.55529,147.519872,hydro,8.95,4849.54
DEVILS_G,2025-10-01T00:10:00+10:00,0.0,32.55,Devils Gate,TAS,"[{'code': 'DEVILS_G', 'fueltech_id': 'hydro', 'status_id': 'operating', 'capacity_registered': 60.0, 'capacity_maximum': 67.0, 'data_first_seen': '2005-05-16T13:35:00+10:00', 'data_last_seen': '2025-11-04T10:35:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:49Z', 'updated_at': '2024-12-18T05:19:04Z'}]",-41.349925,146.262709,hydro,0.2,893.51
DIAPURWF,2025-10-01T00:10:00+10:00,0.0,7.3,Diapur 2,VIC,"[{'code': 'DIAPURWF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 8.0, 'capacity_maximum': 7.0, 'data_first_seen': '2021-11-25T17:25:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:49Z', 'updated_at': '2024-12-18T05:20:22Z'}]",-36.339953,141.447361,wind,8.95,4849.54
DPNTB,2025-10-01T00:10:00+10:00,0.0,0.014,Darlington Point,NSW,"[{'code': 'DPNTB1', 'fueltech_id': 'battery', 'status_id': 'operating', 'capacity_registered': 25.0, 'capacity_maximum': 25.0, 'capacity_storage': 50.0, 'data_first_seen': '2024-08-08T04:10:00+10:00', 'data_last_seen': '2025-11-04T20:40:00+10:00', 'dispatch_type': 'BIDIRECTIONAL', 'created_at': '2024-09-25T00:19:25Z', 'updated_at': '2025-05-08T06:14:08Z'}, {'code': 'DPNTBG1', 'fueltech_id': 'battery_discharging', 'status_id': 'operating', 'capacity_registered': 25.0, 'capacity_maximum': 25.0, 'capacity_storage': 50.0, 'data_first_seen': '2023-06-23T11:35:00+10:00', 'data_last_seen': '2025-11-04T20:40:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:49Z', 'updated_at': '2025-05-08T06:13:13Z'}, {'code': 'DPNTBL1', 'fueltech_id': 'battery_charging', 'status_id': 'operating', 'capacity_registered': 25.0, 'capacity_maximum': 25.0, 'capacity_storage': 50.0, 'data_first_seen': '2023-06-26T15:05:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'LOAD', 'created_at': '2023-10-18T04:34:49Z', 'updated_at': '2025-05-08T06:12:21Z'}]",-34.646668,146.034982,battery,58.4,7158.5
DULAWF,2025-10-01T00:10:00+10:00,0.0,172.4,Dulacca,QLD,"[{'code': 'DULAWF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 180.0, 'capacity_maximum': 173.0, 'data_first_seen': '2023-04-13T11:40:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:49Z', 'updated_at': '2025-05-06T05:07:11Z'}]",-26.637485,149.870186,wind,54.96,5928.01
DUNDWF,2025-10-01T00:10:00+10:00,0.0,58.4,Dundonnell,VIC,"[{'code': 'DUNDWF2', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 46.0, 'capacity_maximum': 46.0, 'data_first_seen': '2020-03-11T17:45:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:49Z', 'updated_at': '2025-05-06T05:27:52Z'}, {'code': 'DUNDWF3', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 121.0, 'capacity_maximum': 122.0, 'data_first_seen': '2020-03-11T13:50:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:49Z', 'updated_at': '2025-05-06T05:29:09Z'}, {'code': 'DUNDWF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 168.0, 'capacity_maximum': 168.0, 'data_first_seen': '2020-04-30T18:15:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:49Z', 'updated_at': '2025-05-06T05:26:32Z'}]",-37.863894,142.943454,wind,8.95,4849.54
EILDON,2025-10-01T00:10:00+10:00,0.0,47.12,Eildon,VIC,"[{'code': 'EILDON2', 'fueltech_id': 'hydro', 'status_id': 'operating', 'capacity_registered': 60.0, 'capacity_maximum': 60.0, 'data_first_seen': '1998-12-07T06:40:00+08:00', 'data_last_seen': '2025-11-04T20:10:00+08:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:50Z', 'updated_at': '2025-05-08T04:11:01Z'}, {'code': 'EILDON1', 'fueltech_id': 'hydro', 'status_id': 'operating', 'capacity_registered': 60.0, 'capacity_maximum': 60.0, 'data_first_seen': '1998-12-07T06:40:00+08:00', 'data_last_seen': '2025-11-04T20:10:00+08:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:50Z', 'updated_at': '2025-05-08T04:10:29Z'}]",-37.221262,145.920966,hydro,8.95,4849.54
ELAINEWF,2025-10-01T00:10:00+10:00,0.0,45.19,Elaine,VIC,"[{'code': 'ELAINWF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 83.6, 'capacity_maximum': 82.0, 'data_first_seen': '2020-04-07T04:25:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:50Z', 'updated_at': '2025-05-08T03:30:15Z'}]",-37.6352,144.0237,wind,8.95,4849.54
ERARING,2025-10-01T00:10:00+10:00,34.162,455.293,Eraring,NSW,"[{'code': 'ER01', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 720.0, 'capacity_maximum': 750.0, 'emissions_factor_co2': 0.892, 'data_first_seen': '1998-12-07T02:50:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:50Z', 'updated_at': '2025-10-07T03:41:34Z'}, {'code': 'ER03', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 720.0, 'capacity_maximum': 750.0, 'emissions_factor_co2': 0.892, 'data_first_seen': '1998-12-07T02:50:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:50Z', 'updated_at': '2025-10-07T03:42:28Z'}, {'code': 'ER02', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 720.0, 'capacity_maximum': 750.0, 'emissions_factor_co2': 0.892, 'data_first_seen': '1998-12-07T02:50:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:50Z', 'updated_at': '2025-10-07T03:42:16Z'}, {'code': 'ER04', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 720.0, 'capacity_maximum': 750.0, 'emissions_factor_co2': 0.892, 'data_first_seen': '1998-12-07T09:30:00+10:00', 'data_last_seen': '2025-08-28T11:15:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:50Z', 'updated_at': '2025-10-07T03:42:47Z'}]",-33.061548,151.524612,coal_black,58.4,7158.5
ERB,2025-10-01T00:10:00+10:00,0.0,1.111,Eraring,NSW,"[{'code': 'ERBL01', 'fueltech_id': 'battery_charging', 'status_id': 'operating', 'capacity_registered': 614.6, 'capacity_maximum': 460.0, 'capacity_storage': 1770.0, 'data_first_seen': '2025-03-04T12:05:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'LOAD', 'created_at': '2025-03-04T23:22:09Z', 'updated_at': '2025-03-04T23:23:54Z'}, {'code': 'ERB01', 'fueltech_id': 'battery', 'status_id': 'operating', 'capacity_registered': 614.6, 'capacity_maximum': 460.0, 'capacity_storage': 1770.0, 'data_first_seen': '2025-03-04T12:30:00+10:00', 'data_last_seen': '2025-11-03T15:05:00+10:00', 'dispatch_type': 'BIDIRECTIONAL', 'created_at': '2024-12-06T01:09:26Z', 'updated_at': '2025-03-04T23:19:36Z'}, {'code': 'ERBG01', 'fueltech_id': 'battery_discharging', 'status_id': 'operating', 'capacity_registered': 614.6, 'capacity_maximum': 460.0, 'capacity_storage': 1770.0, 'data_first_seen': '2025-03-04T12:30:00+10:00', 'data_last_seen': '2025-11-03T15:05:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2025-03-04T23:19:48Z', 'updated_at': '2025-03-04T23:22:01Z'}]",-33.066837,151.515026,battery_charging,58.4,7158.5
FISHER,2025-10-01T00:10:00+10:00,0.0,44.77,Fisher,TAS,"[{'code': 'FISHER', 'fueltech_id': 'hydro', 'status_id': 'operating', 'capacity_registered': 43.2, 'capacity_maximum': 46.0, 'data_first_seen': '2005-05-16T20:45:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:52Z', 'updated_at': '2024-12-18T23:40:54Z'}]",-41.672662,146.268739,hydro,0.2,893.51
FLYCRKWF,2025-10-01T00:10:00+10:00,0.0,9.95,Flyers Creek,NSW,"[{'code': 'FLYCRKWF', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 145.0, 'capacity_maximum': 140.0, 'data_first_seen': '2023-09-20T11:00:00+08:00', 'data_last_seen': '2025-11-04T21:25:00+08:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:52Z', 'updated_at': '2025-05-06T06:14:47Z'}]",-33.521475,149.045234,wind,58.4,7158.5
GANNBESS,2025-10-01T00:10:00+10:00,0.0,0.206,Gannawarra,VIC,"[{'code': 'GANNBG1', 'fueltech_id': 'battery_discharging', 'status_id': 'operating', 'capacity_registered': 30.0, 'capacity_maximum': 30.0, 'capacity_storage': 49.85, 'data_first_seen': '2018-11-08T00:55:00+10:00', 'data_last_seen': '2025-11-04T21:10:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:52Z', 'updated_at': '2025-09-16T01:16:03Z'}, {'code': 'GANNB1', 'fueltech_id': 'battery', 'status_id': 'operating', 'capacity_registered': 30.0, 'capacity_maximum': 30.0, 'capacity_storage': 49.85, 'data_first_seen': '2024-08-08T05:00:00+10:00', 'data_last_seen': '2025-11-04T21:10:00+10:00', 'dispatch_type': 'BIDIRECTIONAL', 'created_at': '2024-09-24T23:21:24Z', 'updated_at': '2025-09-16T01:27:57Z'}, {'code': 'GANNBL1', 'fueltech_id': 'battery_charging', 'status_id': 'operating', 'capacity_registered': 30.0, 'capacity_maximum': 30.0, 'capacity_storage': 49.85, 'data_first_seen': '2018-11-08T00:55:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'LOAD', 'created_at': '2023-10-18T04:34:52Z', 'updated_at': '2025-09-01T23:35:07Z'}]",-33.735056,143.779462,battery_discharging,8.95,4849.54
GERMCRK,2025-10-01T00:10:00+10:00,0.794,17.189,German Creek,QLD,"[{'code': 'GERMCRK', 'fueltech_id': 'gas_wcmg', 'status_id': 'operating', 'capacity_registered': 45.0, 'capacity_maximum': 45.0, 'emissions_factor_co2': 0.5657, 'data_first_seen': '2013-07-18T10:20:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:52Z', 'updated_at': '2024-12-19T00:22:30Z'}]",-22.928526,148.549097,gas_wcmg,54.96,5928.01
GORDON,2025-10-01T00:10:00+10:00,0.0,24.24,Gordon,TAS,"[{'code': 'GOVILLB1', 'fueltech_id': 'hydro', 'status_id': 'operating', 'capacity_registered': 25.0, 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:53Z', 'updated_at': '2024-12-19T00:49:38Z'}, {'code': 'GORDON', 'fueltech_id': 'hydro', 'status_id': 'operating', 'capacity_registered': 432.0, 'capacity_maximum': 450.0, 'data_first_seen': '2005-05-16T13:35:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:53Z', 'updated_at': '2024-12-19T00:49:22Z'}]",-42.740157,145.983375,hydro,0.2,893.51
GPWFEST,2025-10-01T00:10:00+10:00,0.0,175.14,Golden Plains East,VIC,"[{'code': 'GPWFEST2', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 260.4, 'capacity_maximum': 253.0, 'data_first_seen': '2024-08-21T11:45:00+08:00', 'data_last_seen': '2025-11-04T21:25:00+08:00', 'dispatch_type': 'GENERATOR', 'created_at': '2024-10-01T04:27:06Z', 'updated_at': '2025-05-01T06:05:15Z'}, {'code': 'GPWFEST1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 248.0, 'capacity_maximum': 240.0, 'data_first_seen': '2024-09-18T14:00:00+08:00', 'data_last_seen': '2025-11-04T21:25:00+08:00', 'dispatch_type': 'GENERATOR', 'created_at': '2024-10-01T04:26:08Z', 'updated_at': '2025-05-01T05:26:35Z'}, {'code': 'GPWFEST3', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 248.0, 'capacity_maximum': 240.0, 'data_first_seen': '2025-05-30T10:00:00+08:00', 'data_last_seen': '2025-11-04T21:25:00+08:00', 'dispatch_type': 'GENERATOR', 'created_at': '2024-10-01T04:27:52Z', 'updated_at': '2025-07-08T00:05:59Z'}]",-37.9729,143.783,wind,8.95,4849.54
GRANWF,2025-10-01T00:10:00+10:00,0.0,29.67,Granville Harbour,TAS,"[{'code': 'GRANWF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 110.0, 'capacity_maximum': 111.0, 'data_first_seen': '2020-01-28T12:40:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:53Z', 'updated_at': '2025-05-08T01:29:04Z'}]",-41.802,145.056,wind,0.2,893.51
GREENB,2025-10-01T00:10:00+10:00,0.0,0.243,Greenbank,QLD,"[{'code': 'GREENB1', 'fueltech_id': 'battery', 'status_id': 'operating', 'capacity_registered': 259.2, 'capacity_maximum': 200.0, 'capacity_storage': 400.0, 'data_first_seen': '2025-02-13T15:10:00+08:00', 'data_last_seen': '2025-11-04T21:25:00+08:00', 'dispatch_type': 'BIDIRECTIONAL', 'created_at': '2024-10-31T03:05:41Z', 'updated_at': '2025-06-19T02:07:53Z'}, {'code': 'GREENB1G1', 'fueltech_id': 'battery_discharging', 'status_id': 'operating', 'capacity_registered': 259.2, 'capacity_maximum': 200.0, 'capacity_storage': 400.0, 'data_first_seen': '2025-02-13T15:10:00+08:00', 'data_last_seen': '2025-11-04T21:25:00+08:00', 'dispatch_type': 'GENERATOR', 'created_at': '2024-11-09T10:26:05Z', 'updated_at': '2025-06-19T02:08:25Z'}, {'code': 'GREENB1L1', 'fueltech_id': 'battery_charging', 'status_id': 'operating', 'capacity_registered': 259.2, 'capacity_maximum': 200.0, 'capacity_storage': 400.0, 'data_first_seen': '2025-02-11T21:50:00+08:00', 'data_last_seen': '2025-11-04T17:00:00+08:00', 'dispatch_type': 'LOAD', 'created_at': '2024-11-09T10:25:25Z', 'updated_at': '2025-06-19T02:08:09Z'}]",-27.733562,152.955042,battery,54.96,5928.01
GRIFSF,2025-10-01T00:10:00+10:00,0.0,0.002,Griffith,NSW,"[{'code': 'GRIFSF1', 'fueltech_id': 'solar_utility', 'status_id': 'operating', 'capacity_registered': 27.2, 'capacity_maximum': 27.0, 'data_first_seen': '2018-04-20T15:35:00+08:00', 'data_last_seen': '2025-11-04T21:25:00+08:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:55Z', 'updated_at': '2024-12-19T01:05:43Z'}]",-34.317414,146.120739,solar_utility,58.4,7158.5
GSTONE,2025-10-01T00:10:00+10:00,12.196,150.199,Gladstone,QLD,"[{'code': 'GSTONE4', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 280.0, 'capacity_maximum': 285.0, 'emissions_factor_co2': 0.9758, 'data_first_seen': '1998-12-07T02:50:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:52Z', 'updated_at': '2025-10-07T06:09:07Z'}, {'code': 'GSTONE6', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 280.0, 'capacity_maximum': 285.0, 'emissions_factor_co2': 0.9758, 'data_first_seen': '1998-12-07T02:50:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:52Z', 'updated_at': '2025-10-07T06:08:53Z'}, {'code': 'GSTONE1', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 280.0, 'capacity_maximum': 285.0, 'emissions_factor_co2': 0.9758, 'data_first_seen': '1998-12-07T02:50:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:52Z', 'updated_at': '2025-10-07T06:09:25Z'}, {'code': 'GSTONE3', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 280.0, 'capacity_maximum': 285.0, 'emissions_factor_co2': 0.9758, 'data_first_seen': '1998-12-07T02:50:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:52Z', 'updated_at': '2025-10-07T06:08:38Z'}, {'code': 'GSTONE5', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 280.0, 'capacity_maximum': 285.0, 'emissions_factor_co2': 0.9758, 'data_first_seen': '1998-12-07T02:50:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:52Z', 'updated_at': '2025-10-07T06:10:01Z'}, {'code': 'GSTONE2', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 280.0, 'capacity_maximum': 285.0, 'emissions_factor_co2': 0.9758, 'data_first_seen': '1998-12-07T02:50:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:52Z', 'updated_at': '2025-10-07T06:09:38Z'}]",-23.848741,151.220787,coal_black,54.96,5928.01
